date,day_of_week,students,meals_prepared,meals_sold,previous_waste_kg,rain,holiday,exam_day,special_event,temperature,food_waste_kg
2026-01-04,Sunday,428,129,114,2.87,0,1,0,0,33.5,2.79
2026-01-05,Monday,514,575,499,5.69,0,0,1,0,29.4,7.06
2026-01-06,Tuesday,480,167,139,6.63,1,1,0,0,26.0,5.01
2026-01-07,Wednesday,790,789,697,6.05,1,0,0,0,33.1,7.36
2026-01-08,Thursday,493,492,447,7.62,0,0,0,0,24.5,5.5
2026-01-09,Friday,604,589,555,6.1,0,0,0,0,23.4,3.89
2026-01-10,Saturday,750,798,690,11.88,0,0,0,0,34.8,8.95
2026-01-11,Sunday,214,87,71,7.31,0,1,0,0,27.3,3.82
2026-01-12,Monday,225,228,205,4.43,0,0,0,0,37.3,3.02
2026-01-13,Tuesday,292,319,289,7.89,1,0,0,1,33.3,5.49
2026-01-14,Wednesday,754,811,745,7.04,0,0,1,1,26.9,6.08
2026-01-15,Thursday,622,199,171,4.75,1,1,1,0,31.4,2.65
2026-01-16,Friday,566,642,562,7.25,0,0,0,1,41.6,6.95
2026-01-17,Saturday,454,466,419,4.3,0,0,0,0,32.8,3.72
2026-01-18,Sunday,646,585,523,7.28,0,0,0,0,31.9,7.19
2026-01-19,Monday,440,432,416,5.45,0,0,0,0,26.0,2.06
2026-01-20,Tuesday,251,280,250,1.63,0,0,0,1,38.2,4.78
2026-01-21,Wednesday,416,408,373,9.03,0,0,0,0,35.6,5.1
2026-01-22,Thursday,771,756,718,7.51,1,0,0,0,26.1,4.74
2026-01-23,Friday,152,172,152,2.55,1,0,0,0,38.4,1.62
2026-01-24,Saturday,234,222,200,4.72,0,0,0,0,29.8,2.19
2026-01-25,Sunday,477,163,148,3.25,1,1,0,0,24.8,4.38
2026-01-26,Monday,599,531,476,6.12,0,0,0,0,26.0,3.02
2026-01-27,Tuesday,603,631,585,4.79,1,0,0,0,33.4,6.27
2026-01-28,Wednesday,778,705,650,6.47,0,0,0,0,24.8,4.11
2026-01-29,Thursday,370,336,309,2.06,0,0,0,0,23.5,2.89
2026-01-30,Friday,303,302,276,7.87,0,0,1,0,26.8,6.71
2026-01-31,Saturday,161,169,157,1.37,0,0,0,0,27.6,0.5
2026-02-01,Sunday,282,300,271,5.09,0,0,0,0,25.6,4.47
2026-02-02,Monday,453,469,400,5.07,0,0,0,0,26.7,7.52
2026-02-03,Tuesday,442,464,415,4.91,0,0,1,0,33.6,4.36
2026-02-04,Wednesday,449,150,137,4.05,0,1,0,0,30.3,2.81
2026-02-05,Thursday,192,207,192,3.5,0,0,0,0,26.4,3.06
2026-02-06,Friday,492,547,482,6.31,0,0,1,0,26.9,6.6
2026-02-07,Saturday,475,519,439,6.24,0,0,0,0,28.3,2.96
2026-02-08,Sunday,647,569,551,2.25,0,0,1,0,28.6,2.14
2026-02-09,Monday,513,499,456,6.06,1,0,1,0,28.6,7.43
2026-02-10,Tuesday,576,592,513,5.31,0,0,1,0,33.4,6.72
2026-02-11,Wednesday,170,148,147,1.39,0,0,0,0,30.0,1.66
2026-02-12,Thursday,556,565,497,5.09,0,0,0,0,30.1,7.39
2026-02-13,Friday,768,732,698,3.77,0,0,0,1,36.1,5.0
2026-02-14,Saturday,485,489,447,2.25,0,0,0,0,38.4,5.5
2026-02-15,Sunday,266,291,249,2.28,0,0,0,1,22.8,6.97
2026-02-16,Monday,273,284,252,5.24,0,0,0,0,21.1,5.28
2026-02-17,Tuesday,548,589,514,7.62,1,0,0,0,27.3,8.66
2026-02-18,Wednesday,200,215,196,4.1,0,0,0,0,32.9,3.2
2026-02-19,Thursday,473,461,398,8.44,1,0,0,0,30.9,6.88
2026-02-20,Friday,290,285,264,2.07,0,0,0,0,34.3,1.44
2026-02-21,Saturday,619,534,512,1.0,0,0,0,0,27.0,0.5
2026-02-22,Sunday,483,145,127,4.9,0,1,0,0,19.2,2.89
2026-02-23,Monday,522,488,431,2.49,0,0,0,0,22.2,5.69
2026-02-24,Tuesday,713,879,764,8.58,0,0,0,1,31.8,8.96
2026-02-25,Wednesday,643,625,576,5.7,0,0,0,0,34.3,5.51
2026-02-26,Thursday,688,714,648,9.84,0,0,0,0,19.5,5.2
2026-02-27,Friday,305,379,329,4.27,1,0,0,1,36.1,6.18
2026-02-28,Saturday,440,448,410,3.74,1,0,0,0,31.3,4.4
2026-03-01,Sunday,797,817,748,7.48,0,0,0,0,28.6,5.72
2026-03-02,Monday,293,301,257,6.0,1,0,1,0,25.9,8.8
2026-03-03,Tuesday,255,238,220,2.87,0,0,0,0,37.0,1.22
2026-03-04,Wednesday,569,513,492,3.99,0,0,0,0,33.5,2.02
2026-03-05,Thursday,151,50,44,1.5,0,1,0,0,31.5,1.4
2026-03-06,Friday,738,772,660,9.46,0,0,0,0,25.3,6.29
2026-03-07,Saturday,793,803,763,1.83,0,0,0,0,37.1,5.08
2026-03-08,Sunday,239,229,213,8.61,1,0,0,0,29.2,3.38
2026-03-09,Monday,494,533,467,7.43,0,0,0,0,30.5,7.44
2026-03-10,Tuesday,499,536,499,2.55,0,0,0,1,29.4,1.8
2026-03-11,Wednesday,608,603,524,6.36,1,0,0,0,25.2,10.03
2026-03-12,Thursday,412,438,376,4.01,0,0,0,0,30.6,7.08
2026-03-13,Friday,500,502,442,4.33,0,0,0,0,32.5,5.11
2026-03-14,Saturday,257,258,224,4.75,0,0,1,0,26.8,2.11
2026-03-15,Sunday,735,713,664,7.7,0,0,0,0,30.2,4.42
2026-03-16,Monday,188,148,129,3.36,0,0,0,0,29.3,0.5
2026-03-17,Tuesday,308,272,253,1.0,0,0,0,0,33.6,0.89
2026-03-18,Wednesday,732,711,650,4.75,0,0,0,0,27.5,2.34
2026-03-19,Thursday,461,469,420,4.21,1,0,0,0,30.1,6.49
2026-03-20,Friday,390,116,97,3.71,1,1,0,1,31.2,3.97
2026-03-21,Saturday,594,645,549,7.53,0,0,0,1,27.4,8.74
2026-03-22,Sunday,447,413,367,1.07,0,0,0,0,24.9,1.48
2026-03-23,Monday,185,183,167,1.72,0,0,1,0,25.7,0.88
2026-03-24,Tuesday,233,68,61,1.0,1,1,0,0,31.0,3.99
2026-03-25,Wednesday,601,608,572,6.1,0,0,1,0,27.8,4.56
2026-03-26,Thursday,534,528,499,3.58,0,0,0,0,27.8,0.5
2026-03-27,Friday,321,277,252,1.0,1,0,0,0,32.0,4.38
2026-03-28,Saturday,525,448,432,1.82,1,0,0,0,34.1,1.43
2026-03-29,Sunday,511,511,460,7.42,0,0,0,0,35.0,3.26
2026-03-30,Monday,708,772,666,7.25,0,0,1,0,25.9,8.19
2026-03-31,Tuesday,290,303,263,3.48,0,0,0,0,33.6,6.57
2026-04-01,Wednesday,267,277,255,3.4,0,0,0,0,39.4,1.77
2026-04-02,Thursday,426,445,391,5.88,0,0,0,0,29.6,5.41
2026-04-03,Friday,369,341,314,3.73,0,0,0,0,28.6,3.87
2026-04-04,Saturday,175,209,173,6.32,0,0,0,0,27.6,2.39
2026-04-05,Sunday,670,633,557,6.42,0,0,0,0,23.7,6.16
2026-04-06,Monday,159,50,46,3.93,0,1,0,0,33.2,0.85
2026-04-07,Tuesday,527,564,509,5.88,0,0,1,0,28.7,5.59
2026-04-08,Wednesday,782,804,726,4.46,0,0,0,0,28.3,8.01
2026-04-09,Thursday,786,745,657,10.55,1,0,0,0,32.4,10.25
2026-04-10,Friday,733,708,619,9.48,0,0,0,0,32.9,8.31
2026-04-11,Saturday,301,71,71,1.48,0,1,0,1,26.0,4.32
2026-04-12,Sunday,198,178,163,3.12,0,0,0,0,26.1,1.96
2026-04-13,Monday,303,284,255,5.2,0,0,0,0,25.9,3.88
2026-04-14,Tuesday,442,458,413,5.3,0,0,0,1,39.6,4.5
2026-04-15,Wednesday,729,749,650,8.14,1,0,0,0,36.4,9.72
2026-04-16,Thursday,199,236,206,5.06,0,0,1,0,32.5,1.9
2026-04-17,Friday,680,630,576,6.11,1,0,0,0,27.1,4.54
2026-04-18,Saturday,761,730,696,5.01,0,0,0,0,27.7,1.86
2026-04-19,Sunday,209,200,191,3.16,0,0,1,0,30.8,0.55
2026-04-20,Monday,316,363,319,6.07,1,0,1,0,40.0,4.87
2026-04-21,Tuesday,351,349,307,5.19,0,0,0,0,30.4,3.59
2026-04-22,Wednesday,295,299,268,4.63,0,0,0,0,31.5,4.01
2026-04-23,Thursday,588,630,544,9.7,0,0,0,0,16.3,9.57
2026-04-24,Friday,391,392,356,5.26,0,0,1,0,30.3,5.56
2026-04-25,Saturday,730,747,655,8.15,1,0,1,0,22.0,10.47
2026-04-26,Sunday,710,199,181,1.89,1,1,0,0,26.6,3.15
2026-04-27,Monday,632,615,536,5.34,1,0,0,0,29.2,9.69
2026-04-28,Tuesday,257,246,224,5.77,0,0,0,0,27.5,1.89
2026-04-29,Wednesday,375,354,317,5.56,0,0,0,0,25.8,4.07
2026-04-30,Thursday,780,777,731,6.68,0,0,0,0,25.9,4.82
2026-05-01,Friday,581,558,520,4.95,1,0,0,0,27.9,3.02
2026-05-02,Saturday,568,541,495,5.75,0,0,1,0,27.7,3.84
2026-05-03,Sunday,604,563,547,3.12,0,0,0,0,29.1,2.42
2026-05-04,Monday,309,94,83,3.06,1,1,0,0,28.7,3.67
2026-05-05,Tuesday,672,689,589,7.25,0,0,0,0,35.4,12.08
2026-05-06,Wednesday,799,725,685,7.1,0,0,0,0,18.8,3.7
2026-05-07,Thursday,739,844,743,6.77,1,0,0,1,30.2,8.25
2026-05-08,Friday,226,216,189,4.54,0,0,0,0,29.4,2.89
2026-05-09,Saturday,658,661,615,4.75,0,0,0,0,28.3,4.3
2026-05-10,Sunday,590,544,519,5.59,0,0,1,0,25.5,0.5
2026-05-11,Monday,403,129,134,2.63,0,1,0,0,28.3,2.46
2026-05-12,Tuesday,469,512,452,6.63,1,0,0,0,20.8,8.52
2026-05-13,Wednesday,412,409,392,3.81,0,0,0,1,30.0,3.22
2026-05-14,Thursday,746,754,718,2.69,0,0,0,0,30.9,3.86
2026-05-15,Friday,703,664,618,6.02,0,0,0,0,25.5,4.68
2026-05-16,Saturday,523,496,455,4.58,1,0,0,0,38.7,5.28
2026-05-17,Sunday,786,734,662,5.09,0,0,0,0,28.4,6.57
2026-05-18,Monday,316,273,260,1.0,0,0,0,0,29.2,0.5
2026-05-19,Tuesday,608,633,567,4.66,0,0,0,0,35.7,8.38
2026-05-20,Wednesday,429,404,370,5.75,0,0,0,0,39.7,5.17
2026-05-21,Thursday,451,445,418,7.16,0,0,1,0,23.4,4.15
2026-05-22,Friday,680,632,584,5.35,0,0,1,0,26.1,4.3
2026-05-23,Saturday,729,712,644,4.45,0,0,0,0,28.5,6.36
2026-05-24,Sunday,367,355,323,5.01,0,0,0,0,25.3,3.36
2026-05-25,Monday,251,265,256,4.93,1,0,1,0,33.2,2.61
2026-05-26,Tuesday,703,764,678,10.69,0,0,0,0,24.7,8.04
2026-05-27,Wednesday,437,424,396,6.32,0,0,0,1,35.3,4.08
2026-05-28,Thursday,316,301,281,4.0,0,0,1,0,32.1,1.3
2026-05-29,Friday,770,701,655,6.07,1,0,0,0,34.8,5.24
2026-05-30,Saturday,185,234,208,2.63,1,0,1,1,24.8,5.45
2026-05-31,Sunday,502,449,430,4.98,0,0,1,0,27.1,0.5
2026-06-01,Monday,222,216,186,5.83,1,0,0,0,33.5,6.53
2026-06-02,Tuesday,797,268,243,1.0,0,1,0,0,32.6,2.66
2026-06-03,Wednesday,502,137,131,3.09,0,1,0,0,27.6,1.29
2026-06-04,Thursday,219,201,175,6.61,0,0,0,0,28.3,2.37
2026-06-05,Friday,574,569,536,3.11,1,0,0,0,26.8,4.48
2026-06-06,Saturday,710,648,593,1.7,0,0,0,0,28.1,6.37
2026-06-07,Sunday,791,751,694,5.59,1,0,0,0,24.2,7.17
2026-06-08,Monday,666,614,590,5.76,0,0,0,0,23.3,2.0
2026-06-09,Tuesday,577,630,549,7.68,0,0,0,1,34.0,8.24
2026-06-10,Wednesday,688,649,562,7.33,0,0,0,0,28.0,8.71
2026-06-11,Thursday,309,303,300,1.0,1,0,0,0,34.8,2.7
2026-06-12,Friday,298,270,257,1.24,0,0,0,0,32.0,1.75
2026-06-13,Saturday,379,393,376,3.76,0,0,1,0,30.6,0.5
2026-06-14,Sunday,711,686,615,6.3,0,0,1,0,25.4,7.56
2026-06-15,Monday,216,184,171,4.75,1,0,0,0,22.9,0.94
2026-06-16,Tuesday,530,509,463,5.82,0,0,1,0,26.7,4.49
2026-06-17,Wednesday,207,175,159,2.04,0,0,0,0,36.7,0.5
2026-06-18,Thursday,408,384,359,4.34,0,0,0,0,33.4,0.5
2026-06-19,Friday,491,139,126,3.38,1,1,0,0,26.2,4.32
2026-06-20,Saturday,279,279,254,1.0,1,0,0,0,26.8,5.02
2026-06-21,Sunday,321,293,279,2.52,1,0,1,0,24.4,2.82
2026-06-22,Monday,763,830,743,7.39,0,0,0,0,21.3,10.78
2026-06-23,Tuesday,358,385,347,4.39,0,0,0,1,29.5,3.74
